at_time(sec), nonNLP_percentage, insect_percentage, poison_percentage, insecticide_percentage
229.375, 0.392, 0.392, 0.608, 0
229.502, 0.394, 0.394, 0.606, 0
229.628, 0.394, 0.394, 0.606, 0
229.764, 0.38, 0.38, 0.62, 0
229.89, 0.374, 0.374, 0.626, 0
230.017, 0.376, 0.376, 0.624, 0
230.143, 0.376, 0.376, 0.624, 0
230.257, 0.378, 0.378, 0.622, 0
230.38, 0.378, 0.378, 0.622, 0
230.512, 0.378, 0.378, 0.622, 0
230.651, 0.378, 0.378, 0.622, 0
230.78, 0.38, 0.38, 0.62, 0
230.909, 0.38, 0.38, 0.62, 0
231.038, 0.382, 0.382, 0.618, 0
231.166, 0.386, 0.386, 0.614, 0
231.293, 0.386, 0.386, 0.614, 0
231.424, 0.386, 0.386, 0.614, 0
231.557, 0.386, 0.386, 0.614, 0
231.684, 0.386, 0.386, 0.614, 0
231.82, 0.364, 0.364, 0.636, 0
231.947, 0.362, 0.362, 0.638, 0
232.075, 0.362, 0.362, 0.638, 0
232.433, 0.362, 0.362, 0.638, 0
232.576, 0.362, 0.362, 0.638, 0
232.702, 0.36, 0.36, 0.64, 0
232.829, 0.36, 0.36, 0.64, 0
232.954, 0.36, 0.36, 0.64, 0
233.081, 0.36, 0.36, 0.64, 0
233.209, 0.36, 0.36, 0.64, 0
233.335, 0.364, 0.364, 0.636, 0
233.463, 0.364, 0.364, 0.636, 0
233.591, 0.364, 0.364, 0.636, 0
233.718, 0.364, 0.364, 0.636, 0
233.845, 0.368, 0.368, 0.632, 0
233.973, 0.372, 0.372, 0.628, 0
234.1, 0.374, 0.374, 0.626, 0
234.228, 0.374, 0.374, 0.626, 0
234.356, 0.376, 0.376, 0.624, 0
234.483, 0.38, 0.38, 0.62, 0
234.61, 0.384, 0.384, 0.616, 0
234.738, 0.39, 0.39, 0.61, 0
234.866, 0.394, 0.394, 0.606, 0
234.994, 0.398, 0.398, 0.602, 0
235.122, 0.4, 0.4, 0.6, 0
235.249, 0.4, 0.4, 0.6, 0
235.377, 0.4, 0.4, 0.6, 0
235.504, 0.4, 0.4, 0.6, 0
235.63, 0.4, 0.4, 0.6, 0
235.757, 0.4, 0.4, 0.6, 0
235.884, 0.4, 0.4, 0.6, 0
236.011, 0.4, 0.4, 0.6, 0
236.138, 0.402, 0.402, 0.598, 0
236.265, 0.402, 0.402, 0.598, 0
236.391, 0.404, 0.404, 0.596, 0
236.518, 0.404, 0.404, 0.596, 0
236.644, 0.404, 0.404, 0.596, 0
236.768, 0.404, 0.404, 0.596, 0
236.895, 0.406, 0.406, 0.594, 0
237.021, 0.406, 0.406, 0.594, 0
237.147, 0.406, 0.406, 0.594, 0
237.273, 0.408, 0.408, 0.592, 0
237.399, 0.41, 0.41, 0.59, 0
237.526, 0.41, 0.41, 0.59, 0
237.652, 0.41, 0.41, 0.59, 0
237.778, 0.412, 0.412, 0.588, 0
237.902, 0.414, 0.414, 0.586, 0
238.027, 0.418, 0.418, 0.582, 0
238.152, 0.42, 0.42, 0.58, 0
238.279, 0.43, 0.43, 0.57, 0
238.405, 0.43, 0.43, 0.57, 0
238.532, 0.432, 0.432, 0.568, 0
238.659, 0.436, 0.436, 0.564, 0
238.785, 0.436, 0.436, 0.564, 0
238.911, 0.436, 0.436, 0.564, 0
239.038, 0.436, 0.436, 0.564, 0
239.164, 0.436, 0.436, 0.564, 0
239.29, 0.438, 0.438, 0.562, 0
239.416, 0.44, 0.44, 0.56, 0
239.543, 0.44, 0.44, 0.56, 0
239.669, 0.442, 0.442, 0.558, 0
239.796, 0.444, 0.444, 0.556, 0
239.922, 0.444, 0.444, 0.556, 0
240.049, 0.446, 0.446, 0.554, 0
240.175, 0.448, 0.448, 0.552, 0
240.301, 0.454, 0.454, 0.546, 0
240.428, 0.454, 0.454, 0.546, 0
240.555, 0.456, 0.456, 0.544, 0
240.682, 0.458, 0.458, 0.542, 0
240.808, 0.462, 0.462, 0.538, 0
240.935, 0.462, 0.462, 0.538, 0
241.063, 0.462, 0.462, 0.538, 0
241.191, 0.462, 0.462, 0.538, 0
241.318, 0.464, 0.464, 0.536, 0
241.445, 0.46, 0.46, 0.54, 0
241.572, 0.454, 0.454, 0.546, 0
241.699, 0.448, 0.448, 0.552, 0
241.823, 0.448, 0.448, 0.552, 0
241.95, 0.442, 0.442, 0.558, 0
242.076, 0.434, 0.434, 0.566, 0
242.202, 0.426, 0.426, 0.574, 0
242.33, 0.428, 0.428, 0.572, 0
242.455, 0.428, 0.428, 0.572, 0
242.58, 0.424, 0.424, 0.576, 0
242.706, 0.422, 0.422, 0.578, 0
242.831, 0.422, 0.422, 0.578, 0
242.957, 0.414, 0.414, 0.586, 0
243.083, 0.414, 0.414, 0.586, 0
243.209, 0.412, 0.412, 0.588, 0
243.336, 0.412, 0.412, 0.588, 0
243.463, 0.412, 0.412, 0.588, 0
243.59, 0.412, 0.412, 0.588, 0
243.722, 0.412, 0.412, 0.588, 0
243.85, 0.414, 0.414, 0.586, 0
243.983, 0.414, 0.414, 0.586, 0
244.114, 0.412, 0.412, 0.588, 0
244.25, 0.41, 0.41, 0.59, 0
244.394, 0.414, 0.414, 0.586, 0
244.539, 0.412, 0.412, 0.588, 0
244.686, 0.414, 0.414, 0.586, 0
244.838, 0.426, 0.426, 0.574, 0
244.981, 0.426, 0.426, 0.574, 0
245.112, 0.424, 0.424, 0.576, 0
245.241, 0.42, 0.42, 0.58, 0
245.368, 0.424, 0.424, 0.576, 0
245.494, 0.424, 0.424, 0.576, 0
245.621, 0.426, 0.426, 0.574, 0
245.747, 0.436, 0.436, 0.564, 0
245.874, 0.442, 0.442, 0.558, 0
245.999, 0.452, 0.452, 0.548, 0
246.126, 0.466, 0.466, 0.534, 0
246.253, 0.472, 0.472, 0.528, 0
246.38, 0.476, 0.476, 0.524, 0
246.506, 0.482, 0.482, 0.518, 0
246.632, 0.5, 0.5, 0.5, 0
246.759, 0.508, 0.508, 0.492, 0
246.886, 0.51, 0.51, 0.49, 0
247.013, 0.512, 0.512, 0.488, 0
247.141, 0.516, 0.516, 0.484, 0
247.267, 0.526, 0.526, 0.474, 0
247.395, 0.522, 0.522, 0.478, 0
247.522, 0.522, 0.522, 0.478, 0
247.649, 0.518, 0.518, 0.482, 0
247.775, 0.512, 0.512, 0.488, 0
247.903, 0.516, 0.516, 0.484, 0
248.031, 0.516, 0.516, 0.484, 0
248.157, 0.508, 0.508, 0.492, 0
248.284, 0.51, 0.51, 0.49, 0
248.411, 0.514, 0.514, 0.486, 0
248.538, 0.516, 0.516, 0.484, 0
248.665, 0.52, 0.52, 0.48, 0
248.792, 0.524, 0.524, 0.476, 0
248.919, 0.526, 0.526, 0.474, 0
249.045, 0.526, 0.526, 0.474, 0
249.172, 0.534, 0.534, 0.466, 0
249.299, 0.534, 0.534, 0.466, 0
249.426, 0.538, 0.538, 0.462, 0
249.553, 0.544, 0.544, 0.456, 0
249.681, 0.546, 0.546, 0.454, 0
249.808, 0.552, 0.552, 0.448, 0
249.935, 0.554, 0.554, 0.446, 0
250.062, 0.56, 0.56, 0.44, 0
250.19, 0.562, 0.562, 0.438, 0
250.315, 0.572, 0.572, 0.428, 0
250.443, 0.574, 0.574, 0.426, 0
250.57, 0.578, 0.578, 0.422, 0
250.696, 0.584, 0.584, 0.416, 0
250.824, 0.59, 0.59, 0.41, 0
250.952, 0.592, 0.592, 0.408, 0
251.08, 0.598, 0.598, 0.402, 0
251.208, 0.6, 0.6, 0.4, 0
251.335, 0.604, 0.604, 0.396, 0
251.463, 0.608, 0.608, 0.392, 0
251.59, 0.608, 0.608, 0.392, 0
251.718, 0.608, 0.608, 0.392, 0
251.845, 0.608, 0.608, 0.392, 0
251.972, 0.608, 0.608, 0.392, 0
252.099, 0.608, 0.608, 0.392, 0
252.226, 0.608, 0.608, 0.392, 0
252.354, 0.608, 0.608, 0.392, 0
252.481, 0.608, 0.608, 0.392, 0
252.607, 0.608, 0.608, 0.392, 0
252.735, 0.61, 0.61, 0.39, 0
252.861, 0.608, 0.608, 0.392, 0
252.988, 0.608, 0.608, 0.392, 0
253.115, 0.612, 0.612, 0.388, 0
253.242, 0.61, 0.61, 0.39, 0
253.368, 0.606, 0.606, 0.394, 0
253.495, 0.598, 0.598, 0.402, 0
253.622, 0.6, 0.6, 0.4, 0
253.75, 0.602, 0.602, 0.398, 0
253.877, 0.6, 0.6, 0.4, 0
254.004, 0.602, 0.602, 0.398, 0
254.132, 0.602, 0.602, 0.398, 0
254.259, 0.604, 0.604, 0.396, 0
254.387, 0.604, 0.604, 0.396, 0
254.515, 0.602, 0.602, 0.398, 0
254.642, 0.604, 0.604, 0.396, 0
254.77, 0.608, 0.608, 0.392, 0
254.897, 0.596, 0.596, 0.404, 0
255.024, 0.594, 0.594, 0.406, 0
255.151, 0.612, 0.612, 0.388, 0
255.279, 0.606, 0.606, 0.394, 0
255.407, 0.612, 0.612, 0.388, 0
255.534, 0.614, 0.614, 0.386, 0
255.662, 0.618, 0.618, 0.382, 0
255.788, 0.62, 0.62, 0.38, 0
255.915, 0.618, 0.618, 0.382, 0
256.042, 0.614, 0.614, 0.386, 0
256.169, 0.612, 0.612, 0.388, 0
256.296, 0.61, 0.61, 0.39, 0
256.423, 0.608, 0.608, 0.392, 0
256.55, 0.604, 0.604, 0.396, 0
256.677, 0.6, 0.6, 0.4, 0
256.805, 0.598, 0.598, 0.402, 0
256.931, 0.598, 0.598, 0.402, 0
257.059, 0.598, 0.598, 0.402, 0
257.186, 0.602, 0.602, 0.398, 0
257.313, 0.596, 0.596, 0.404, 0
257.44, 0.592, 0.592, 0.408, 0
257.566, 0.594, 0.594, 0.406, 0
257.693, 0.594, 0.594, 0.406, 0
257.82, 0.596, 0.596, 0.404, 0
257.947, 0.598, 0.598, 0.402, 0
258.074, 0.604, 0.604, 0.396, 0
258.201, 0.608, 0.608, 0.392, 0
258.328, 0.61, 0.61, 0.39, 0
258.456, 0.626, 0.626, 0.374, 0
258.583, 0.626, 0.626, 0.374, 0
258.71, 0.626, 0.626, 0.374, 0
258.838, 0.626, 0.626, 0.374, 0
258.965, 0.626, 0.626, 0.374, 0
259.092, 0.626, 0.626, 0.374, 0
259.219, 0.626, 0.626, 0.374, 0
259.347, 0.626, 0.626, 0.374, 0
259.474, 0.624, 0.624, 0.376, 0
259.6, 0.624, 0.624, 0.376, 0
259.726, 0.624, 0.624, 0.376, 0
259.854, 0.626, 0.626, 0.374, 0
259.981, 0.626, 0.626, 0.374, 0
260.109, 0.628, 0.628, 0.372, 0
260.236, 0.63, 0.63, 0.37, 0
260.364, 0.63, 0.63, 0.37, 0
260.492, 0.63, 0.63, 0.37, 0
260.62, 0.63, 0.63, 0.37, 0
260.748, 0.632, 0.632, 0.368, 0
260.876, 0.632, 0.632, 0.368, 0
261.004, 0.638, 0.638, 0.362, 0
261.132, 0.64, 0.64, 0.36, 0
261.261, 0.642, 0.642, 0.358, 0
261.392, 0.644, 0.644, 0.356, 0
261.522, 0.648, 0.648, 0.352, 0
261.654, 0.652, 0.652, 0.348, 0
261.784, 0.656, 0.656, 0.344, 0
261.913, 0.642, 0.642, 0.358, 0
262.043, 0.634, 0.634, 0.366, 0
262.171, 0.644, 0.644, 0.356, 0
262.3, 0.626, 0.626, 0.374, 0
262.428, 0.638, 0.638, 0.362, 0
262.556, 0.632, 0.632, 0.368, 0
262.684, 0.626, 0.626, 0.374, 0
262.813, 0.62, 0.62, 0.38, 0
262.94, 0.628, 0.628, 0.372, 0
263.068, 0.632, 0.632, 0.368, 0
263.196, 0.63, 0.63, 0.37, 0
263.325, 0.624, 0.624, 0.376, 0
263.453, 0.632, 0.632, 0.368, 0
263.581, 0.632, 0.632, 0.368, 0
263.709, 0.63, 0.63, 0.37, 0
263.838, 0.628, 0.628, 0.372, 0
263.966, 0.632, 0.632, 0.368, 0
264.092, 0.64, 0.64, 0.36, 0
264.22, 0.646, 0.646, 0.354, 0
264.348, 0.65, 0.65, 0.35, 0
264.476, 0.654, 0.654, 0.346, 0
264.603, 0.654, 0.654, 0.346, 0
264.731, 0.656, 0.656, 0.344, 0
264.859, 0.654, 0.654, 0.346, 0
264.987, 0.654, 0.654, 0.346, 0
265.115, 0.64, 0.64, 0.36, 0
265.243, 0.632, 0.632, 0.368, 0
265.37, 0.628, 0.628, 0.372, 0
265.498, 0.628, 0.628, 0.372, 0
265.625, 0.618, 0.618, 0.382, 0
265.752, 0.612, 0.612, 0.388, 0
265.878, 0.606, 0.606, 0.394, 0
266.006, 0.604, 0.604, 0.396, 0
266.133, 0.604, 0.604, 0.396, 0
266.259, 0.596, 0.596, 0.404, 0
266.386, 0.588, 0.588, 0.412, 0
266.51, 0.578, 0.578, 0.422, 0
266.638, 0.574, 0.574, 0.426, 0
266.764, 0.572, 0.572, 0.428, 0
266.89, 0.574, 0.574, 0.426, 0
267.015, 0.574, 0.574, 0.426, 0
267.143, 0.576, 0.576, 0.424, 0
267.27, 0.58, 0.58, 0.42, 0
267.397, 0.584, 0.584, 0.416, 0
267.524, 0.582, 0.582, 0.418, 0
267.651, 0.584, 0.584, 0.416, 0
267.777, 0.586, 0.586, 0.414, 0
267.904, 0.588, 0.588, 0.412, 0
268.031, 0.588, 0.588, 0.412, 0
268.158, 0.588, 0.588, 0.412, 0
268.285, 0.59, 0.59, 0.41, 0
268.412, 0.59, 0.59, 0.41, 0
268.539, 0.59, 0.59, 0.41, 0
268.666, 0.586, 0.586, 0.414, 0
268.792, 0.586, 0.586, 0.414, 0
268.921, 0.59, 0.59, 0.41, 0
269.05, 0.592, 0.592, 0.408, 0
269.177, 0.6, 0.6, 0.4, 0
269.305, 0.598, 0.598, 0.402, 0
269.433, 0.598, 0.598, 0.402, 0
269.56, 0.596, 0.596, 0.404, 0
269.689, 0.6, 0.6, 0.4, 0
269.816, 0.602, 0.602, 0.398, 0
269.944, 0.602, 0.602, 0.398, 0
270.072, 0.602, 0.602, 0.398, 0
270.2, 0.602, 0.602, 0.398, 0
270.328, 0.598, 0.598, 0.402, 0
270.455, 0.596, 0.596, 0.404, 0
270.583, 0.592, 0.592, 0.408, 0
270.711, 0.584, 0.584, 0.416, 0
270.838, 0.574, 0.574, 0.426, 0
270.965, 0.574, 0.574, 0.426, 0
271.092, 0.58, 0.58, 0.42, 0
271.219, 0.586, 0.586, 0.414, 0
271.346, 0.592, 0.592, 0.408, 0
271.475, 0.606, 0.606, 0.394, 0
271.602, 0.604, 0.604, 0.396, 0
271.729, 0.588, 0.588, 0.412, 0
271.856, 0.584, 0.584, 0.416, 0
271.983, 0.58, 0.58, 0.42, 0
272.11, 0.584, 0.584, 0.416, 0
272.238, 0.594, 0.594, 0.406, 0
272.365, 0.594, 0.594, 0.406, 0
272.492, 0.6, 0.6, 0.4, 0
272.619, 0.612, 0.612, 0.388, 0
272.746, 0.614, 0.614, 0.386, 0
272.873, 0.614, 0.614, 0.386, 0
272.999, 0.614, 0.614, 0.386, 0
273.127, 0.614, 0.614, 0.386, 0
273.254, 0.614, 0.614, 0.386, 0
273.381, 0.614, 0.614, 0.386, 0
273.508, 0.616, 0.616, 0.384, 0
273.635, 0.616, 0.616, 0.384, 0
273.762, 0.616, 0.616, 0.384, 0
273.889, 0.616, 0.616, 0.384, 0
274.016, 0.618, 0.618, 0.382, 0
274.144, 0.622, 0.622, 0.378, 0
274.27, 0.626, 0.626, 0.374, 0
274.4, 0.628, 0.628, 0.372, 0
274.529, 0.634, 0.634, 0.366, 0
274.655, 0.642, 0.642, 0.358, 0
274.784, 0.652, 0.652, 0.348, 0
274.912, 0.64, 0.64, 0.36, 0
275.04, 0.636, 0.636, 0.364, 0
275.168, 0.634, 0.634, 0.366, 0
275.296, 0.636, 0.636, 0.364, 0
275.424, 0.644, 0.644, 0.356, 0
275.552, 0.66, 0.66, 0.34, 0
275.68, 0.666, 0.666, 0.334, 0
275.808, 0.666, 0.666, 0.334, 0
275.936, 0.666, 0.666, 0.334, 0
276.064, 0.664, 0.664, 0.336, 0
276.192, 0.674, 0.674, 0.326, 0
276.319, 0.68, 0.68, 0.32, 0
276.447, 0.674, 0.674, 0.326, 0
276.575, 0.666, 0.666, 0.334, 0
276.703, 0.666, 0.666, 0.334, 0
276.831, 0.664, 0.664, 0.336, 0
276.959, 0.664, 0.664, 0.336, 0
277.087, 0.664, 0.664, 0.336, 0
277.214, 0.664, 0.664, 0.336, 0
277.34, 0.664, 0.664, 0.336, 0
277.468, 0.662, 0.662, 0.338, 0
277.595, 0.668, 0.668, 0.332, 0
277.721, 0.678, 0.678, 0.322, 0
277.832, 0.68, 0.68, 0.32, 0
277.943, 0.686, 0.686, 0.314, 0
278.054, 0.696, 0.696, 0.304, 0
278.165, 0.698, 0.698, 0.302, 0
278.276, 0.702, 0.702, 0.298, 0
278.404, 0.708, 0.708, 0.292, 0
278.532, 0.71, 0.71, 0.29, 0
278.661, 0.704, 0.704, 0.296, 0
278.789, 0.706, 0.706, 0.294, 0
278.917, 0.708, 0.708, 0.292, 0
279.045, 0.708, 0.708, 0.292, 0
279.173, 0.708, 0.708, 0.292, 0
279.301, 0.708, 0.708, 0.292, 0
279.429, 0.704, 0.704, 0.296, 0
279.557, 0.696, 0.696, 0.304, 0
279.684, 0.682, 0.682, 0.318, 0
279.812, 0.67, 0.67, 0.33, 0
279.94, 0.662, 0.662, 0.338, 0
280.068, 0.654, 0.654, 0.346, 0
280.196, 0.644, 0.644, 0.356, 0
280.323, 0.64, 0.64, 0.36, 0
280.451, 0.63, 0.63, 0.37, 0
280.579, 0.624, 0.624, 0.376, 0
280.707, 0.614, 0.614, 0.386, 0
280.834, 0.612, 0.612, 0.388, 0
280.962, 0.612, 0.612, 0.388, 0
281.089, 0.612, 0.612, 0.388, 0
281.216, 0.612, 0.612, 0.388, 0
281.343, 0.61, 0.61, 0.39, 0
281.471, 0.608, 0.608, 0.392, 0
281.598, 0.608, 0.608, 0.392, 0
281.726, 0.608, 0.608, 0.392, 0
281.853, 0.606, 0.606, 0.394, 0
281.98, 0.606, 0.606, 0.394, 0
282.107, 0.606, 0.606, 0.394, 0
282.234, 0.606, 0.606, 0.394, 0
282.362, 0.604, 0.604, 0.396, 0
282.489, 0.596, 0.596, 0.404, 0
282.618, 0.592, 0.592, 0.408, 0
282.745, 0.59, 0.59, 0.41, 0
282.873, 0.59, 0.59, 0.41, 0
283.001, 0.586, 0.586, 0.414, 0
283.128, 0.592, 0.592, 0.408, 0
283.255, 0.586, 0.586, 0.414, 0
283.383, 0.586, 0.586, 0.414, 0
283.51, 0.586, 0.586, 0.414, 0
283.636, 0.582, 0.582, 0.418, 0
283.764, 0.578, 0.578, 0.422, 0
283.893, 0.574, 0.574, 0.426, 0
284.021, 0.572, 0.572, 0.428, 0
284.15, 0.576, 0.576, 0.424, 0
284.278, 0.58, 0.58, 0.42, 0
284.407, 0.586, 0.586, 0.414, 0
284.535, 0.596, 0.596, 0.404, 0
284.663, 0.596, 0.596, 0.404, 0
284.791, 0.608, 0.608, 0.392, 0
284.919, 0.616, 0.616, 0.384, 0
285.048, 0.626, 0.626, 0.374, 0
285.176, 0.636, 0.636, 0.364, 0
285.305, 0.646, 0.646, 0.354, 0
285.432, 0.648, 0.648, 0.352, 0
285.561, 0.656, 0.656, 0.344, 0
285.688, 0.662, 0.662, 0.338, 0
285.816, 0.654, 0.654, 0.346, 0
285.944, 0.648, 0.648, 0.352, 0
286.071, 0.64, 0.64, 0.36, 0
286.199, 0.628, 0.628, 0.372, 0
286.327, 0.614, 0.614, 0.386, 0
286.455, 0.598, 0.598, 0.402, 0
286.582, 0.588, 0.588, 0.412, 0
286.709, 0.584, 0.584, 0.416, 0
286.837, 0.588, 0.588, 0.412, 0
286.965, 0.596, 0.596, 0.404, 0
287.092, 0.598, 0.598, 0.402, 0
287.22, 0.592, 0.592, 0.408, 0
287.348, 0.578, 0.578, 0.422, 0
287.476, 0.574, 0.574, 0.426, 0
287.604, 0.582, 0.582, 0.418, 0
287.732, 0.588, 0.588, 0.412, 0
287.86, 0.582, 0.582, 0.418, 0
287.987, 0.58, 0.58, 0.42, 0
288.116, 0.576, 0.576, 0.424, 0
288.243, 0.578, 0.578, 0.422, 0
288.371, 0.588, 0.588, 0.412, 0
288.499, 0.592, 0.592, 0.408, 0
288.627, 0.598, 0.598, 0.402, 0
288.755, 0.6, 0.6, 0.4, 0
288.883, 0.602, 0.602, 0.398, 0
289.01, 0.6, 0.6, 0.4, 0
289.138, 0.594, 0.594, 0.406, 0
289.265, 0.582, 0.582, 0.418, 0
289.392, 0.572, 0.572, 0.428, 0
289.519, 0.56, 0.56, 0.44, 0
289.646, 0.556, 0.556, 0.444, 0
289.773, 0.556, 0.556, 0.444, 0
289.9, 0.554, 0.554, 0.446, 0
290.028, 0.552, 0.552, 0.448, 0
290.154, 0.548, 0.548, 0.452, 0
290.281, 0.54, 0.54, 0.46, 0
290.408, 0.532, 0.532, 0.468, 0
290.535, 0.522, 0.522, 0.478, 0
290.662, 0.518, 0.518, 0.482, 0
290.788, 0.514, 0.514, 0.486, 0
290.914, 0.508, 0.508, 0.492, 0
291.041, 0.5, 0.5, 0.5, 0
291.167, 0.49, 0.49, 0.51, 0
291.294, 0.488, 0.488, 0.512, 0
291.42, 0.482, 0.482, 0.518, 0
291.546, 0.476, 0.476, 0.524, 0
291.673, 0.478, 0.478, 0.522, 0
291.799, 0.48, 0.48, 0.52, 0
291.925, 0.48, 0.48, 0.52, 0
292.051, 0.48, 0.48, 0.52, 0
292.177, 0.48, 0.48, 0.52, 0
292.303, 0.48, 0.48, 0.52, 0
292.43, 0.48, 0.48, 0.52, 0
292.556, 0.48, 0.48, 0.52, 0
292.682, 0.48, 0.48, 0.52, 0
292.808, 0.48, 0.48, 0.52, 0
292.934, 0.48, 0.48, 0.52, 0
293.06, 0.48, 0.48, 0.52, 0
293.186, 0.484, 0.484, 0.516, 0
293.313, 0.488, 0.488, 0.512, 0
293.439, 0.49, 0.49, 0.51, 0
293.568, 0.49, 0.49, 0.51, 0
293.697, 0.486, 0.486, 0.514, 0
293.825, 0.49, 0.49, 0.51, 0
293.953, 0.496, 0.496, 0.504, 0
294.08, 0.5, 0.5, 0.5, 0
294.209, 0.498, 0.498, 0.502, 0
294.337, 0.498, 0.498, 0.502, 0
294.464, 0.5, 0.5, 0.5, 0
294.591, 0.496, 0.496, 0.504, 0
294.718, 0.504, 0.504, 0.496, 0
294.846, 0.5, 0.5, 0.5, 0
294.973, 0.502, 0.502, 0.498, 0
295.099, 0.504, 0.504, 0.496, 0
295.226, 0.508, 0.508, 0.492, 0
295.354, 0.502, 0.502, 0.498, 0
295.48, 0.508, 0.508, 0.492, 0
295.607, 0.522, 0.522, 0.478, 0
295.734, 0.528, 0.528, 0.472, 0
295.862, 0.536, 0.536, 0.464, 0
295.989, 0.554, 0.554, 0.446, 0
296.117, 0.564, 0.564, 0.436, 0
296.244, 0.554, 0.554, 0.446, 0
296.371, 0.546, 0.546, 0.454, 0
296.499, 0.534, 0.534, 0.466, 0
296.626, 0.536, 0.536, 0.464, 0
296.754, 0.544, 0.544, 0.456, 0
296.882, 0.546, 0.546, 0.454, 0
297.01, 0.554, 0.554, 0.446, 0
297.138, 0.55, 0.55, 0.45, 0
297.266, 0.54, 0.54, 0.46, 0
297.393, 0.538, 0.538, 0.462, 0
297.521, 0.54, 0.54, 0.46, 0
297.647, 0.534, 0.534, 0.466, 0
297.774, 0.53, 0.53, 0.47, 0
297.902, 0.522, 0.522, 0.478, 0
298.029, 0.514, 0.514, 0.486, 0
298.156, 0.514, 0.514, 0.486, 0
298.283, 0.51, 0.51, 0.49, 0
298.41, 0.498, 0.498, 0.502, 0
298.536, 0.492, 0.492, 0.508, 0
298.663, 0.484, 0.484, 0.516, 0
298.789, 0.484, 0.484, 0.516, 0
298.916, 0.496, 0.496, 0.504, 0
299.043, 0.496, 0.496, 0.504, 0
299.169, 0.494, 0.494, 0.506, 0
299.296, 0.486, 0.486, 0.514, 0
299.422, 0.484, 0.484, 0.516, 0
299.549, 0.478, 0.478, 0.522, 0
299.675, 0.478, 0.478, 0.522, 0
299.802, 0.482, 0.482, 0.518, 0
299.928, 0.476, 0.476, 0.524, 0
300.055, 0.476, 0.476, 0.524, 0
300.181, 0.47, 0.47, 0.53, 0
300.307, 0.46, 0.46, 0.54, 0
300.433, 0.448, 0.448, 0.552, 0
300.559, 0.442, 0.442, 0.558, 0
300.687, 0.434, 0.434, 0.566, 0
300.813, 0.424, 0.424, 0.576, 0
300.939, 0.416, 0.416, 0.584, 0
301.065, 0.412, 0.412, 0.588, 0
301.191, 0.414, 0.414, 0.586, 0
301.317, 0.414, 0.414, 0.586, 0
301.443, 0.414, 0.414, 0.586, 0
301.569, 0.414, 0.414, 0.586, 0
301.694, 0.414, 0.414, 0.586, 0
301.82, 0.414, 0.414, 0.586, 0
301.947, 0.416, 0.416, 0.584, 0
302.073, 0.416, 0.416, 0.584, 0
302.198, 0.416, 0.416, 0.584, 0
302.325, 0.412, 0.412, 0.588, 0
302.452, 0.408, 0.408, 0.592, 0
302.578, 0.408, 0.408, 0.592, 0
302.706, 0.404, 0.404, 0.596, 0
302.833, 0.398, 0.398, 0.602, 0
302.961, 0.398, 0.398, 0.602, 0
303.088, 0.4, 0.4, 0.6, 0
303.215, 0.396, 0.396, 0.604, 0
303.343, 0.388, 0.388, 0.612, 0
303.47, 0.382, 0.382, 0.618, 0
303.597, 0.38, 0.38, 0.62, 0
303.724, 0.378, 0.378, 0.622, 0
303.85, 0.366, 0.366, 0.634, 0
303.977, 0.358, 0.358, 0.642, 0
304.103, 0.348, 0.348, 0.652, 0
304.23, 0.348, 0.348, 0.652, 0
304.356, 0.346, 0.346, 0.654, 0
304.482, 0.346, 0.346, 0.654, 0
304.609, 0.35, 0.35, 0.65, 0
304.736, 0.356, 0.356, 0.644, 0
304.864, 0.358, 0.358, 0.642, 0
304.989, 0.366, 0.366, 0.634, 0
305.117, 0.372, 0.372, 0.628, 0
305.244, 0.378, 0.378, 0.622, 0
305.371, 0.38, 0.38, 0.62, 0
305.498, 0.392, 0.392, 0.608, 0
305.625, 0.402, 0.402, 0.598, 0
305.752, 0.41, 0.41, 0.59, 0
305.878, 0.408, 0.408, 0.592, 0
306.003, 0.402, 0.402, 0.598, 0
306.13, 0.402, 0.402, 0.598, 0
306.256, 0.41, 0.41, 0.59, 0
306.383, 0.408, 0.408, 0.592, 0
306.509, 0.41, 0.41, 0.59, 0
306.636, 0.418, 0.418, 0.582, 0
306.762, 0.426, 0.426, 0.574, 0
306.888, 0.434, 0.434, 0.566, 0
307.015, 0.432, 0.432, 0.568, 0
307.142, 0.442, 0.442, 0.558, 0
307.268, 0.452, 0.452, 0.548, 0
307.394, 0.458, 0.458, 0.542, 0
307.52, 0.46, 0.46, 0.54, 0
307.646, 0.454, 0.454, 0.546, 0
307.773, 0.446, 0.446, 0.554, 0
307.899, 0.444, 0.444, 0.556, 0
308.025, 0.444, 0.444, 0.556, 0
308.151, 0.444, 0.444, 0.556, 0
308.279, 0.442, 0.442, 0.558, 0
308.407, 0.44, 0.44, 0.56, 0
308.534, 0.44, 0.44, 0.56, 0
308.66, 0.44, 0.44, 0.56, 0
308.787, 0.44, 0.44, 0.56, 0
308.913, 0.44, 0.44, 0.56, 0
309.04, 0.44, 0.44, 0.56, 0
309.167, 0.44, 0.44, 0.56, 0
309.293, 0.44, 0.44, 0.56, 0
309.419, 0.438, 0.438, 0.562, 0
309.546, 0.438, 0.438, 0.562, 0
309.672, 0.436, 0.436, 0.564, 0
309.798, 0.434, 0.434, 0.566, 0
309.925, 0.434, 0.434, 0.566, 0
310.051, 0.432, 0.432, 0.568, 0
310.178, 0.426, 0.426, 0.574, 0
